Gene_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	species_taxid	Source
BACT_256	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella pinnipedialis	Brucella pinnipedialis B2/94	120576	HMP
BACT_251	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella ceti	Brucella ceti M644/93/1	120577	HMP
BACT_660	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	Roseibium alexandrii	Roseibium alexandrii DFL-11	388408	HMP
BACT_583	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus	Luminiphilus syltensis	Luminiphilus syltensis NOR5-1B	1341119	HMP
BACT_564	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium mortiferum	Fusobacterium mortiferum ATCC 9817	850	HMP
BACT_569	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	Fusobacterium periodonticum 2_1_31	860	HMP
BACT_573	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	Fusobacterium nucleatum subsp. vincentii 4_1_13	851	HMP
BACT_574	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	Fusobacterium nucleatum subsp. animalis 7_1	851	HMP
BACT_366	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis	NA	1639133	HMP
BACT_410	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. 7_2_43FAA	NA	457396	HMP
BACT_625	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter bilis	Helicobacter bilis ATCC 43879	37372	HMP
BACT_633	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter winghamensis	Helicobacter winghamensis ATCC BAA-430	157268	HMP
BACT_846	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	Oxalobacter formigenes HOxBLS	847	HMP
BACT_847	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	Oxalobacter formigenes OXCC13	847	HMP
BACT_1099	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. SKA14	NA	391601	HMP
BACT_255	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella neotomae	Brucella neotomae 5K33	29460	HMP
BACT_254	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella melitensis	Brucella melitensis bv. 3 str. Ether	29459	HMP
BACT_764	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. ATCC 39149	NA	219305	HMP
BACT_257	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella sp. F5/99	NA	437701	HMP
BACT_190	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_2_5	NA	457392	HMP
BACT_184	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	NA	818	HMP
BACT_578	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium	Fusobacterium varium ATCC 27725	856	HMP
BACT_1024	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. 5_1_39BFAA	NA	457412	HMP
BACT_258	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella suis	Brucella suis bv. 4 str. 40	29461	HMP
BACT_991	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia endosymbiont of Ixodes scapularis	NA	444612	HMP
BACT_1074	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria	Ruegeria lacuscaerulensis	Ruegeria lacuscaerulensis ITI-1157	55218	HMP
BACT_1164	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 8109	NA	166314	HMP
BACT_1170	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobium	Thalassobium sp. R2A62	NA	633131	HMP
BACT_676	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	Lactobacillus jensenii 27-2-CHN	109790	HMP
BACT_664	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus coleohominis	Limosilactobacillus coleohominis 101-4-CHN	181675	HMP
BACT_1118	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. 2_1_36FAA	NA	469609	HMP
BACT_25	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter calcoaceticus	Acinetobacter calcoaceticus RUH2202	471	HMP
BACT_26	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii	Acinetobacter johnsonii SH046	40214	HMP
BACT_27	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter junii	Acinetobacter junii SH205	40215	HMP
BACT_28	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter lwoffii	Acinetobacter lwoffii SH145	28090	HMP
BACT_185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	NA	817	HMP
BACT_186	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 2_1_22	NA	469588	HMP
BACT_571	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	Fusobacterium nucleatum subsp. vincentii 3_1_36A2	851	HMP
BACT_853	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. D13	NA	563193	HMP
BACT_22	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	470	HMP
BACT_665	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus crispatus	Lactobacillus crispatus MV-3A-US	47770	HMP
BACT_677	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	Lactobacillus jensenii SJ-7A-US	109790	HMP
BACT_570	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	Fusobacterium nucleatum subsp. animalis 3_1_33	851	HMP
BACT_32	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. RUH 2624	NA	575564	HMP
BACT_667	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum	Limosilactobacillus fermentum 28-3-CHN	1613	HMP
BACT_613	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella elegans	Granulicatella elegans ATCC 700633	137732	HMP
BACT_626	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canadensis	Helicobacter canadensis MIT 98-5491	123841	HMP
BACT_516	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	Enterococcus faecium DO	1352	HMP
BACT_1266	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xylella	Xylella fastidiosa	Xylella fastidiosa Dixon	2371	HMP
BACT_726	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum magnetotacticum	Magnetospirillum magnetotacticum MS-1	188	HMP
BACT_567	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	Fusobacterium nucleatum subsp. vincentii ATCC 49256	851	HMP
BACT_997	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia sibirica	Rickettsia sibirica 246	35793	HMP
BACT_34	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus pleuropneumoniae	Actinobacillus pleuropneumoniae serovar 1 str. 4074	715	HMP
BACT_618	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae	Haemophilus influenzae R2866	727	HMP
BACT_717	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes serotype 4b str. H7858	1639	HMP
BACT_443	Bacteria	Cyanobacteria	NA	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	Crocosphaera watsonii WH 8501	263511	HMP
BACT_122	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	Bacillus cereus G9241	1396	HMP
BACT_484	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas acetoxidans	Desulfuromonas acetoxidans DSM 684	891	HMP
BACT_298	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter upsaliensis	Campylobacter upsaliensis RM3195	28080	HMP
BACT_285	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	Campylobacter coli RM2228	195	HMP
BACT_1249	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Drosophila ananassae	NA	307502	HMP
BACT_1251	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Drosophila simulans	NA	77038	HMP
BACT_247	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium linens	Brevibacterium linens BL2	1703	HMP
BACT_502	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia	Ehrlichia chaffeensis	Ehrlichia chaffeensis str. Sapulpa	945	HMP
BACT_159	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	Bacillus thuringiensis serovar israelensis ATCC 35646	1428	HMP
BACT_1102	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	Streptococcus agalactiae 18RS21	1311	HMP
BACT_1103	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	Streptococcus agalactiae 515	1311	HMP
BACT_1104	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	Streptococcus agalactiae CJB111	1311	HMP
BACT_1105	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	Streptococcus agalactiae COH1	1311	HMP
BACT_1106	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	Streptococcus agalactiae H36B	1311	HMP
BACT_954	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	Ralstonia solanacearum UW551	305	HMP
BACT_1268	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia bercovieri	Yersinia bercovieri ATCC 43970	634	HMP
BACT_1273	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia mollaretii	Yersinia mollaretii ATCC 43969	33060	HMP
BACT_1270	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia frederiksenii	Yersinia frederiksenii ATCC 33641	29484	HMP
BACT_1271	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia intermedia	Yersinia intermedia ATCC 29909	631	HMP
BACT_1012	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	Roseovarius nubinhibens	Roseovarius nubinhibens ISM	314263	HMP
BACT_1140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	Sulfitobacter sp. NAS-14.1	NA	314267	HMP
BACT_1100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca	Stigmatella aurantiaca DW4/3-1	41	HMP
BACT_645	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter sp. HTCC2649	NA	313589	HMP
BACT_832	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola	Pseudooceanicola batsensis	Pseudooceanicola batsensis HTCC2597	314255	HMP
BACT_831	Bacteria	Proteobacteria	Alphaproteobacteria	Maricaulales	Maricaulaceae	Oceanicaulis	Oceanicaulis sp. HTCC2633	NA	314254	HMP
BACT_1242	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	Vibrio splendidus 12B01	29497	HMP
BACT_719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yoonia	Yoonia vestfoldensis	Yoonia vestfoldensis SKA53	245188	HMP
BACT_973	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Maritimibacter	Maritimibacter alkaliphilus	Maritimibacter alkaliphilus HTCC2654	404236	HMP
BACT_856	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula bermudensis	Parvularcula bermudensis HTCC2503	208216	HMP
BACT_1013	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	Roseovarius sp. 217	NA	314264	HMP
BACT_525	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. NAP1	NA	237727	HMP
BACT_643	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Idiomarina baltica	Idiomarina baltica OS145	190892	HMP
BACT_816	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Nitrobacter	Nitrobacter sp. Nb-311A	NA	314253	HMP
BACT_494	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	Dokdonia sp. MED134	NA	313590	HMP
BACT_1010	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter sp. MED193	NA	314262	HMP
BACT_691	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella blandensis	Leeuwenhoekiella blandensis MED217	360293	HMP
BACT_1239	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. MED222	NA	314290	HMP
BACT_323	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	Candidatus Sulcia	Candidatus Sulcia muelleri	Candidatus Sulcia muelleri str. Hc (Homalodisca coagulata)	336810	HMP
BACT_1160	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 5701	NA	69042	HMP
BACT_1159	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. RS9917	NA	221360	HMP
BACT_293	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	Campylobacter jejuni subsp. jejuni HB93-13	197	HMP
BACT_222	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula marina	Blastopirellula marina DSM 3645	124	HMP
BACT_423	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter	Congregibacter litoralis	Congregibacter litoralis KT71	393662	HMP
BACT_554	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sp. HTCC2170	NA	313603	HMP
BACT_955	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Reinekea	Reinekea blandensis	Reinekea blandensis MED297	374838	HMP
BACT_818	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus	Nitrococcus mobilis	Nitrococcus mobilis Nb-231	35797	HMP
BACT_884	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter irgensii	Polaribacter irgensii 23-P	531	HMP
BACT_919	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tunicata	Pseudoalteromonas tunicata D2	314281	HMP
BACT_875	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium angustum	Photobacterium angustum S14	661	HMP
BACT_1162	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 7805	NA	59931	HMP
BACT_1277	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	Yersinia pestis biovar Orientalis str. IP275	632	HMP
BACT_833	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Oceanicola	Oceanicola granulosus	Oceanicola granulosus HTCC2516	252302	HMP
BACT_878	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium sp. SKA34	NA	121723	HMP
BACT_813	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter	Neptuniibacter caesariensis	NA	207954	HMP
BACT_150	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. NRRL B-14911	NA	313627	HMP
BACT_947	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas sp. CNPT3	NA	314282	HMP
BACT_876	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium profundum	Photobacterium profundum 3TCK	74109	HMP
BACT_92	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas manganoxydans	Aurantimonas manganoxydans SI85-9A1	651183	HMP
BACT_945	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus torquis	Psychroflexus torquis ATCC 700755	57029	HMP
BACT_1218	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus	Vibrio alginolyticus 12G01	663	HMP
BACT_680	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	NA	1598	HMP
BACT_1084	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. SKA58	NA	314266	HMP
BACT_207	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Bermanella	Bermanella marisrubri	NA	207949	HMP
BACT_999	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Rickettsiella	Rickettsiella grylli	NA	59196	HMP
BACT_1264	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	Xanthomonas oryzae pv. oryzicola BLS256	347	HMP
BACT_848	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus larvae	Paenibacillus larvae subsp. larvae BRL-230010	1464	HMP
BACT_707	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes FSL F2-515	1639	HMP
BACT_709	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes FSL J1-194	1639	HMP
BACT_708	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes FSL J1-175	1639	HMP
BACT_710	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes FSL J1-208	1639	HMP
BACT_711	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes FSL J2-064	1639	HMP
BACT_713	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes FSL R2-503	1639	HMP
BACT_716	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes J0161	1639	HMP
BACT_351	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium ferrooxidans	Chlorobium ferrooxidans DSM 13031	84205	HMP
BACT_506	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Candidatus Endoriftia	Candidatus Endoriftia persephone	Candidatus Endoriftia persephone str. Hot96_1+Hot96_2	393765	HMP
BACT_715	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes HPB2262	1639	HMP
BACT_562	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Fulvimarina	Fulvimarina pelagi	Fulvimarina pelagi HTCC2506	217511	HMP
BACT_1014	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger	Salipiger bermudensis	Salipiger bermudensis HTCC2601	344736	HMP
BACT_738	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	Mariprofundus ferrooxydans	Mariprofundus ferrooxydans PV-1	314344	HMP
BACT_1149	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. BL107	NA	313625	HMP
BACT_1158	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. RS9916	NA	221359	HMP
BACT_422	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni	Comamonas testosteroni KF-1	285	HMP
BACT_1220	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	Vibrio cholerae 1587	666	HMP
BACT_1225	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	Vibrio cholerae MZO-3	666	HMP
BACT_659	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	Roseibium aggregatum	Roseibium aggregatum IAM 12614	187304	HMP
BACT_542	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium ventriosum	Eubacterium ventriosum ATCC 27560	39496	HMP
BACT_171	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	Bacteroides caccae ATCC 43185	47678	HMP
